VARIETY,YEAR,LOCATION,FIELDNUMBER,GIS_ID,FlightDate,TSUM,VegetationCover_perc,VegetationHeight_p75,bluemsp,cired,greenmsp,ndre,ndvi,nirmsp,redmsp,remsp,wdvi
ABEL,2022,RILLAND,R 008-121,95,2022-06-08,473.399993896484,57.6699981689453,0.340000003576279,0.0430000014603138,12.335000038147,0.103000000119209,0.354000002145767,0.841000020503998,0.592999994754791,0.0469999983906746,0.279000014066696,0.508000016212463
ABEL,2022,RILLAND,R 008-121,95,2022-06-15,562.599975585938,77.7200012207031,0.439000010490417,0.0320000015199184,16.2089996337891,0.0740000009536743,0.444000005722046,0.874000012874603,0.533999979496002,0.0359999984502792,0.206000000238419,0.469999998807907
ABEL,2022,RILLAND,R 008-121,95,2022-06-29,769.099975585938,98.0599975585938,0.495999991893768,0.0379999987781048,21.0240001678467,0.100000001490116,0.479999989271164,0.907000005245209,0.760999977588654,0.0370000004768372,0.26800000667572,0.693000018596649
ABEL,2022,RILLAND,R 008-121,95,2022-07-13,959.900024414062,99.8399963378906,0.537000000476837,0.0270000007003546,21.8519992828369,0.0740000009536743,0.510999977588654,0.913999974727631,0.65200001001358,0.028999999165535,0.210999995470047,0.598999977111816
ABEL,2022,RILLAND,R 008-121,95,2022-07-27,1179.80004882812,83.5699996948242,0.47299998998642,0.0320000015199184,17.5699996948242,0.0890000015497208,0.446999996900558,0.893999993801117,0.625,0.0350000001490116,0.238999992609024,0.561999976634979
ABEL,2022,RILLAND,R 008-121,95,2022-08-17,1531.40002441406,17.6499996185303,0.441000014543533,0.0390000008046627,10.6230001449585,0.11599999666214,0.349999994039536,0.83899998664856,0.558000028133392,0.0489999987185001,0.268999993801117,0.470999985933304
ABEL,2022,RILLAND,R 023-117,273,2022-06-01,389.600006103516,28.6599998474121,0.23199999332428,0.0489999987185001,7.34200000762939,0.0979999974370003,0.319999992847443,0.744000017642975,0.456999987363815,0.0659999996423721,0.232999995350838,0.33899998664856
ABEL,2022,RILLAND,R 023-117,273,2022-06-08,473.399993896484,70.7200012207031,0.404000014066696,0.0399999991059303,13.9750003814697,0.0970000028610229,0.379000008106232,0.853999972343445,0.611000001430511,0.0430000014603138,0.270000010728836,0.533999979496002
ABEL,2022,RILLAND,R 023-117,273,2022-06-15,562.599975585938,91.2799987792969,0.526000022888184,0.0309999994933605,20.0900001525879,0.0740000009536743,0.467999994754791,0.898000001907349,0.583000004291534,0.0309999994933605,0.210999995470047,0.52700001001358
ABEL,2022,RILLAND,R 023-117,273,2022-06-29,769.099975585938,99.7200012207031,0.578000009059906,0.0350000001490116,24.4990005493164,0.096000000834465,0.499000012874603,0.921999990940094,0.774999976158142,0.0320000015199184,0.261000007390976,0.717999994754791
ABEL,2022,RILLAND,R 023-117,273,2022-07-13,959.900024414062,100.0,0.606000006198883,0.0260000005364418,25.7819995880127,0.0719999969005585,0.537000000476837,0.926999986171722,0.691999971866608,0.0260000005364418,0.209000006318092,0.644999980926514
ABEL,2022,RILLAND,R 023-117,273,2022-07-27,1179.80004882812,85.129997253418,0.497999995946884,0.0309999994933605,19.2630004882812,0.0900000035762787,0.449999988079071,0.90200001001358,0.637000024318695,0.0329999998211861,0.241999998688698,0.578000009059906
ABEL,2022,RILLAND,R 023-117,273,2022-08-17,1531.40002441406,10.1899995803833,0.421000003814697,0.0379999987781048,9.89400005340576,0.115000002086163,0.333999991416931,0.828999996185303,0.527999997138977,0.0489999987185001,0.263999998569489,0.439000010490417
ABEL,2022,RILLAND,R 129-117,1545,2022-06-01,389.600006103516,23.4799995422363,0.23199999332428,0.0570000000298023,6.04199981689453,0.105999998748302,0.310000002384186,0.712999999523163,0.448000013828278,0.0729999989271164,0.233999997377396,0.316000014543533
ABEL,2022,RILLAND,R 129-117,1545,2022-06-08,473.399993896484,68.6100006103516,0.382999986410141,0.0419999994337559,12.7580003738403,0.100000001490116,0.36599999666214,0.843999981880188,0.58899998664856,0.0450000017881393,0.270000010728836,0.508000016212463
ABEL,2022,RILLAND,R 129-117,1545,2022-06-15,562.599975585938,88.0199966430664,0.507000029087067,0.0329999998211861,18.1280002593994,0.0719999969005585,0.467000007629395,0.887000024318695,0.561999976634979,0.0329999998211861,0.202999994158745,0.501999974250793
ABEL,2022,RILLAND,R 129-117,1545,2022-06-29,769.099975585938,100.0,0.565999984741211,0.0350000001490116,23.7450008392334,0.0949999988079071,0.503000020980835,0.921000003814697,0.778999984264374,0.0320000015199184,0.25900000333786,0.721000015735626
ABEL,2022,RILLAND,R 129-117,1545,2022-07-13,959.900024414062,99.7799987792969,0.617999970912933,0.0260000005364418,24.9529991149902,0.0700000002980232,0.546000003814697,0.925000011920929,0.697000026702881,0.0270000007003546,0.204999998211861,0.648000001907349
ABEL,2022,RILLAND,R 129-117,1545,2022-07-27,1179.80004882812,89.8099975585938,0.544000029563904,0.0320000015199184,20.7229995727539,0.0890000015497208,0.474999994039536,0.908999979496002,0.684000015258789,0.0329999998211861,0.244000002741814,0.625
ABEL,2022,RILLAND,R 129-117,1545,2022-08-17,1531.40002441406,48.0800018310547,0.513999998569489,0.0359999984502792,12.66100025177,0.104999996721745,0.381000012159348,0.861000001430511,0.560999989509583,0.0419999994337559,0.250999987125397,0.485000014305115
ABEL,2022,RILLAND,R 133-115,1592,2022-06-01,389.600006103516,23.2000007629395,0.225999996066093,0.0570000000298023,6.19199991226196,0.104999996721745,0.310000002384186,0.716000020503998,0.449999988079071,0.0719999969005585,0.236000001430511,0.321000009775162
ABEL,2022,RILLAND,R 133-115,1592,2022-06-08,473.399993896484,60.7299995422363,0.363999992609024,0.0419999994337559,12.3009996414185,0.100000001490116,0.361000001430511,0.83899998664856,0.577000021934509,0.046000000089407,0.26800000667572,0.495000004768372
ABEL,2022,RILLAND,R 133-115,1592,2022-06-15,562.599975585938,76.2799987792969,0.481000006198883,0.034000001847744,17.2520008087158,0.0750000029802322,0.453000009059906,0.880999982357025,0.551999986171722,0.0350000001490116,0.208000004291534,0.488999992609024
ABEL,2022,RILLAND,R 133-115,1592,2022-06-29,769.099975585938,98.3099975585938,0.565999984741211,0.0359999984502792,22.3659992218018,0.0970000028610229,0.486999988555908,0.916000008583069,0.749000012874603,0.0329999998211861,0.25900000333786,0.689000010490417
ABEL,2022,RILLAND,R 133-115,1592,2022-07-13,959.900024414062,98.9499969482422,0.643999993801117,0.0260000005364418,24.5919990539551,0.0710000023245811,0.535000026226044,0.922999978065491,0.681999981403351,0.0270000007003546,0.207000002264977,0.633000016212463
ABEL,2022,RILLAND,R 133-115,1592,2022-07-27,1179.80004882812,93.8899993896484,0.578999996185303,0.0280000008642673,21.503999710083,0.0820000022649765,0.474000006914139,0.912999987602234,0.633000016212463,0.028999999165535,0.225999996066093,0.580999970436096
ABEL,2022,RILLAND,R 133-115,1592,2022-08-17,1531.40002441406,30.4300003051758,0.559000015258789,0.0370000004768372,11.0970001220703,0.111000001430511,0.35699999332428,0.842999994754791,0.556999981403351,0.0469999983906746,0.263999998569489,0.47299998998642
ABEL,2023,EMMELOORD,23 N 008-515,134,2023-06-07,326.899993896484,22.5,0.268999993801117,0.0599999986588955,4.68100023269653,0.115000002086163,0.303999990224838,0.654999971389771,0.45100000500679,0.0920000001788139,0.238000005483627,0.284999996423721
ABEL,2023,EMMELOORD,23 N 008-515,134,2023-06-21,557.900024414062,62.8699989318848,0.389999985694885,0.0350000001490116,9.1879997253418,0.0729999989271164,0.418999999761581,0.796999990940094,0.455000013113022,0.0489999987185001,0.184000000357628,0.36599999666214
ABEL,2023,EMMELOORD,23 N 008-515,134,2023-07-06,770.599975585938,99.6999969482422,0.49099999666214,0.0329999998211861,16.6860008239746,0.0850000008940697,0.453999996185303,0.885999977588654,0.620000004768372,0.0359999984502792,0.23199999332428,0.555000007152557
ABEL,2023,EMMELOORD,23 N 008-515,134,2023-07-17,944.799987792969,100.0,0.620000004768372,0.0299999993294477,24.8600006103516,0.0799999982118607,0.490000009536743,0.920000016689301,0.75,0.0299999993294477,0.259999990463257,0.699999988079071
ABEL,2023,EMMELOORD,23 N 008-515,134,2023-08-04,1174.30004882812,100.0,0.639999985694885,0.0299999993294477,26.4500007629395,0.0799999982118607,0.5,0.930000007152557,0.699999988079071,0.0299999993294477,0.230000004172325,0.649999976158142
ABEL,2023,EMMELOORD,23 N 008-515,134,2023-08-17,1345.5,100.0,0.529999971389771,0.0299999993294477,25.0,0.0900000035762787,0.46000000834465,0.920000016689301,0.720000028610229,0.0299999993294477,0.259999990463257,0.670000016689301
ABEL,2023,EMMELOORD,23 N 022-501,379,2023-06-07,326.899993896484,24.5599994659424,0.259999990463257,0.0599999986588955,4.58699989318848,0.111000001430511,0.321000009775162,0.653999984264374,0.446000009775162,0.090999998152256,0.225999996066093,0.282000005245209
ABEL,2023,EMMELOORD,23 N 022-501,379,2023-06-21,557.900024414062,50.8199996948242,0.349999994039536,0.0379999987781048,8.15200042724609,0.0790000036358833,0.40200001001358,0.778999984264374,0.453000009059906,0.0540000014007092,0.189999997615814,0.354999989271164
ABEL,2023,EMMELOORD,23 N 022-501,379,2023-07-06,770.599975585938,93.0899963378906,0.449999988079071,0.0329999998211861,14.5699996948242,0.0860000029206276,0.432000011205673,0.870000004768372,0.577000021934509,0.0370000004768372,0.228000000119209,0.510999977588654
ABEL,2023,EMMELOORD,23 N 022-501,379,2023-07-17,944.799987792969,96.4100036621094,0.560000002384186,0.0299999993294477,20.5499992370605,0.0900000035762787,0.469999998807907,0.910000026226044,0.730000019073486,0.0399999991059303,0.259999990463257,0.670000016689301
ABEL,2023,EMMELOORD,23 N 022-501,379,2023-08-04,1174.30004882812,100.0,0.660000026226044,0.0299999993294477,27.8700008392334,0.0900000035762787,0.5,0.930000007152557,0.759999990463257,0.0299999993294477,0.25,0.720000028610229
ABEL,2023,EMMELOORD,23 N 022-501,379,2023-08-17,1345.5,100.0,0.629999995231628,0.0299999993294477,27.2299995422363,0.100000001490116,0.469999998807907,0.930000007152557,0.769999980926514,0.0299999993294477,0.280000001192093,0.720000028610229
ABEL,2023,EMMELOORD,23 N 089-515,1592,2023-06-07,326.899993896484,28.7999992370605,0.275000005960464,0.0610000006854534,4.36600017547607,0.112000003457069,0.303000003099442,0.649999976158142,0.437000006437302,0.090999998152256,0.231000006198883,0.272000014781952
ABEL,2023,EMMELOORD,23 N 089-515,1592,2023-06-21,557.900024414062,49.5699996948242,0.363000005483627,0.0370000004768372,8.54199981689453,0.0759999975562096,0.412000000476837,0.788999974727631,0.462000012397766,0.0529999993741512,0.189999997615814,0.367000013589859
ABEL,2023,EMMELOORD,23 N 089-515,1592,2023-07-06,770.599975585938,70.3600006103516,0.437999993562698,0.0350000001490116,13.8079996109009,0.0860000029206276,0.433999985456467,0.862999975681305,0.569000005722046,0.0390000008046627,0.224000006914139,0.499000012874603
ABEL,2023,EMMELOORD,23 N 089-515,1592,2023-07-17,944.799987792969,88.3600006103516,0.540000021457672,0.0399999991059303,18.2199993133545,0.0900000035762787,0.449999988079071,0.899999976158142,0.75,0.0399999991059303,0.28999999165535,0.680000007152557
ABEL,2023,EMMELOORD,23 N 089-515,1592,2023-08-04,1174.30004882812,100.0,0.660000026226044,0.0299999993294477,25.3099994659424,0.0799999982118607,0.5,0.930000007152557,0.660000026226044,0.0299999993294477,0.219999998807907,0.620000004768372
ABEL,2023,EMMELOORD,23 N 089-515,1592,2023-08-17,1345.5,100.0,0.639999985694885,0.0299999993294477,29.1000003814697,0.0900000035762787,0.5,0.939999997615814,0.800000011920929,0.0299999993294477,0.270000010728836,0.759999990463257
ABEL,2023,EMMELOORD,23 N 091-525,1633,2023-06-07,326.899993896484,23.2399997711182,0.279000014066696,0.0579999983310699,4.36700010299683,0.10700000077486,0.305999994277954,0.648999989032745,0.418000012636185,0.0879999995231628,0.219999998807907,0.259999990463257
ABEL,2023,EMMELOORD,23 N 091-525,1633,2023-06-21,557.900024414062,45.2000007629395,0.352999985218048,0.0390000008046627,7.71000003814697,0.0759999975562096,0.40599998831749,0.771000027656555,0.448000013828278,0.0560000017285347,0.187000006437302,0.34799998998642
ABEL,2023,EMMELOORD,23 N 091-525,1633,2023-07-06,770.599975585938,77.370002746582,0.479000002145767,0.0370000004768372,13.4079999923706,0.0879999995231628,0.43299999833107,0.860000014305115,0.574999988079071,0.0410000011324883,0.226999998092651,0.501999974250793
ABEL,2023,EMMELOORD,23 N 091-525,1633,2023-07-17,944.799987792969,88.120002746582,0.540000021457672,0.0399999991059303,17.3600006103516,0.0900000035762787,0.46000000834465,0.889999985694885,0.730000019073486,0.0399999991059303,0.270000010728836,0.649999976158142
ABEL,2023,EMMELOORD,23 N 091-525,1633,2023-08-04,1174.30004882812,100.0,0.660000026226044,0.0299999993294477,24.8700008392334,0.0799999982118607,0.5,0.920000016689301,0.680000007152557,0.0299999993294477,0.219999998807907,0.629999995231628
ABEL,2023,EMMELOORD,23 N 091-525,1633,2023-08-17,1345.5,100.0,0.620000004768372,0.0299999993294477,27.8299999237061,0.0900000035762787,0.5,0.930000007152557,0.819999992847443,0.0299999993294477,0.270000010728836,0.769999980926514
ABEL,2023,RILLAND,23 R 013-109,149,2023-06-19,389.0,23.1200008392334,0.209999993443489,0.0599999986588955,2.94000005722046,0.109999999403954,0.259999990463257,0.579999983310699,0.370000004768372,0.100000001490116,0.219999998807907,0.189999997615814
ABEL,2023,RILLAND,23 R 013-109,149,2023-06-26,504.799987792969,29.2800006866455,0.219999998807907,0.0599999986588955,4.63000011444092,0.109999999403954,0.330000013113022,0.670000016689301,0.439999997615814,0.0900000035762787,0.219999998807907,0.28999999165535
ABEL,2023,RILLAND,23 R 013-109,149,2023-07-03,602.700012207031,55.1399993896484,0.28999999165535,0.0399999991059303,8.27999973297119,0.0900000035762787,0.370000004768372,0.779999971389771,0.449999988079071,0.0500000007450581,0.200000002980232,0.349999994039536
ABEL,2023,RILLAND,23 R 013-109,149,2023-07-10,712.900024414062,77.7300033569336,0.349999994039536,0.0399999991059303,8.72000026702881,0.0799999982118607,0.419999986886978,0.790000021457672,0.509999990463257,0.0599999986588955,0.209999993443489,0.400000005960464
ABEL,2023,RILLAND,23 R 013-109,149,2023-07-18,833.5,92.8199996948242,0.409999996423721,0.0299999993294477,13.9499998092651,0.0799999982118607,0.449999988079071,0.850000023841858,0.579999983310699,0.0399999991059303,0.219999998807907,0.5
ABEL,2023,RILLAND,23 R 013-109,149,2023-07-24,912.5,98.7600021362305,0.529999971389771,0.0299999993294477,16.3500003814697,0.0799999982118607,0.46000000834465,0.889999985694885,0.620000004768372,0.0399999991059303,0.219999998807907,0.550000011920929
ABEL,2023,RILLAND,23 R 013-109,149,2023-08-02,1034.59997558594,100.0,0.579999983310699,0.0299999993294477,20.4599990844727,0.100000001490116,0.430000007152557,0.910000026226044,0.75,0.0399999991059303,0.300000011920929,0.689999997615814
ABEL,2023,RILLAND,23 R 013-109,149,2023-08-07,1092.19995117188,100.0,0.529999971389771,0.0299999993294477,22.2700004577637,0.0799999982118607,0.430000007152557,0.920000016689301,0.620000004768372,0.0299999993294477,0.25,0.569999992847443
ABEL,2023,RILLAND,23 R 013-109,149,2023-08-14,1192.30004882812,100.0,0.550000011920929,0.0299999993294477,22.8400001525879,0.0900000035762787,0.46000000834465,0.920000016689301,0.730000019073486,0.0299999993294477,0.270000010728836,0.670000016689301
ABEL,2023,RILLAND,23 R 013-109,149,2023-09-07,1536.30004882812,100.0,0.419999986886978,0.0299999993294477,16.2800006866455,0.0900000035762787,0.379999995231628,0.879999995231628,0.550000011920929,0.0299999993294477,0.25,0.490000009536743
ABEL,2023,RILLAND,23 R 032-117,381,2023-06-19,389.0,27.9099998474121,0.209999993443489,0.0599999986588955,2.98000001907349,0.119999997317791,0.270000010728836,0.579999983310699,0.379999995231628,0.100000001490116,0.219999998807907,0.200000002980232
ABEL,2023,RILLAND,23 R 032-117,381,2023-06-26,504.799987792969,32.3800010681152,0.219999998807907,0.0599999986588955,4.96999979019165,0.109999999403954,0.340000003576279,0.680000007152557,0.46000000834465,0.0900000035762787,0.230000004172325,0.310000002384186
ABEL,2023,RILLAND,23 R 032-117,381,2023-07-03,602.700012207031,61.5999984741211,0.300000011920929,0.0399999991059303,8.22000026702881,0.0900000035762787,0.379999995231628,0.779999971389771,0.449999988079071,0.0500000007450581,0.200000002980232,0.349999994039536
ABEL,2023,RILLAND,23 R 032-117,381,2023-07-10,712.900024414062,75.4800033569336,0.349999994039536,0.0399999991059303,8.97999954223633,0.0799999982118607,0.419999986886978,0.790000021457672,0.509999990463257,0.0599999986588955,0.209999993443489,0.400000005960464
ABEL,2023,RILLAND,23 R 032-117,381,2023-07-18,833.5,89.25,0.400000005960464,0.0299999993294477,15.3100004196167,0.0799999982118607,0.449999988079071,0.870000004768372,0.600000023841858,0.0399999991059303,0.219999998807907,0.529999971389771
ABEL,2023,RILLAND,23 R 032-117,381,2023-07-24,912.5,96.3000030517578,0.490000009536743,0.0299999993294477,16.0499992370605,0.0799999982118607,0.46000000834465,0.879999995231628,0.629999995231628,0.0399999991059303,0.230000004172325,0.560000002384186
ABEL,2023,RILLAND,23 R 032-117,381,2023-08-02,1034.59997558594,100.0,0.519999980926514,0.0299999993294477,18.7900009155273,0.0799999982118607,0.419999986886978,0.899999976158142,0.569999992847443,0.0299999993294477,0.230000004172325,0.519999980926514
ABEL,2023,RILLAND,23 R 032-117,381,2023-08-07,1092.19995117188,100.0,0.469999998807907,0.0299999993294477,20.8899993896484,0.0900000035762787,0.419999986886978,0.910000026226044,0.620000004768372,0.0299999993294477,0.25,0.569999992847443
ABEL,2023,RILLAND,23 R 032-117,381,2023-08-14,1192.30004882812,100.0,0.5,0.0299999993294477,21.8299999237061,0.0900000035762787,0.439999997615814,0.910000026226044,0.629999995231628,0.0299999993294477,0.239999994635582,0.579999983310699
ABEL,2023,RILLAND,23 R 032-117,381,2023-09-07,1536.30004882812,98.1800003051758,0.419999986886978,0.0299999993294477,14.9700002670288,0.0900000035762787,0.379999995231628,0.870000004768372,0.529999971389771,0.0399999991059303,0.239999994635582,0.469999998807907
ABEL,2023,RILLAND,23 R 130-121,1559,2023-06-19,389.0,49.2999992370605,0.25,0.0599999986588955,3.27999997138977,0.109999999403954,0.270000010728836,0.600000023841858,0.370000004768372,0.0900000035762787,0.209999993443489,0.200000002980232
ABEL,2023,RILLAND,23 R 130-121,1559,2023-06-26,504.799987792969,53.2400016784668,0.300000011920929,0.0599999986588955,4.90000009536743,0.129999995231628,0.330000013113022,0.680000007152557,0.509999990463257,0.100000001490116,0.259999990463257,0.340000003576279
ABEL,2023,RILLAND,23 R 130-121,1559,2023-07-03,602.700012207031,79.620002746582,0.409999996423721,0.0399999991059303,10.0600004196167,0.0799999982118607,0.389999985694885,0.810000002384186,0.490000009536743,0.0500000007450581,0.209999993443489,0.400000005960464
ABEL,2023,RILLAND,23 R 130-121,1559,2023-07-10,712.900024414062,88.120002746582,0.439999997615814,0.0399999991059303,11.2200002670288,0.0799999982118607,0.46000000834465,0.829999983310699,0.569999992847443,0.0500000007450581,0.209999993443489,0.479999989271164
ABEL,2023,RILLAND,23 R 130-121,1559,2023-07-18,833.5,96.5,0.449999988079071,0.0299999993294477,15.5799999237061,0.0799999982118607,0.469999998807907,0.870000004768372,0.629999995231628,0.0399999991059303,0.219999998807907,0.550000011920929
ABEL,2023,RILLAND,23 R 130-121,1559,2023-07-24,912.5,98.5999984741211,0.519999980926514,0.0299999993294477,16.0499992370605,0.0799999982118607,0.479999989271164,0.879999995231628,0.610000014305115,0.0399999991059303,0.209999993443489,0.540000021457672
ABEL,2023,RILLAND,23 R 130-121,1559,2023-08-02,1034.59997558594,100.0,0.509999990463257,0.0299999993294477,18.4200000762939,0.100000001490116,0.419999986886978,0.899999976158142,0.709999978542328,0.0399999991059303,0.28999999165535,0.649999976158142
ABEL,2023,RILLAND,23 R 130-121,1559,2023-08-07,1092.19995117188,100.0,0.490000009536743,0.0299999993294477,20.6200008392334,0.100000001490116,0.400000005960464,0.910000026226044,0.660000026226044,0.0299999993294477,0.280000001192093,0.600000023841858
ABEL,2023,RILLAND,23 R 130-121,1559,2023-08-14,1192.30004882812,100.0,0.5,0.0299999993294477,21.5900001525879,0.100000001490116,0.409999996423721,0.910000026226044,0.680000007152557,0.0299999993294477,0.280000001192093,0.620000004768372
ABEL,2023,RILLAND,23 R 130-121,1559,2023-09-07,1536.30004882812,100.0,0.490000009536743,0.0199999995529652,18.7199993133545,0.0900000035762787,0.389999985694885,0.899999976158142,0.529999971389771,0.0299999993294477,0.239999994635582,0.479999989271164
ABEL,2023,RILLAND,23 R 133-123,1596,2023-06-19,389.0,46.1399993896484,0.25,0.0500000007450581,3.36999988555908,0.109999999403954,0.270000010728836,0.600000023841858,0.370000004768372,0.0900000035762787,0.209999993443489,0.200000002980232
ABEL,2023,RILLAND,23 R 133-123,1596,2023-06-26,504.799987792969,49.4000015258789,0.28999999165535,0.0599999986588955,4.80999994277954,0.119999997317791,0.330000013113022,0.680000007152557,0.5,0.100000001490116,0.25,0.319999992847443
ABEL,2023,RILLAND,23 R 133-123,1596,2023-07-03,602.700012207031,81.5100021362305,0.400000005960464,0.0399999991059303,9.39999961853027,0.0799999982118607,0.389999985694885,0.800000011920929,0.469999998807907,0.0500000007450581,0.200000002980232,0.370000004768372
ABEL,2023,RILLAND,23 R 133-123,1596,2023-07-10,712.900024414062,91.3399963378906,0.439999997615814,0.0399999991059303,10.2700004577637,0.0799999982118607,0.449999988079071,0.819999992847443,0.529999971389771,0.0500000007450581,0.200000002980232,0.439999997615814
ABEL,2023,RILLAND,23 R 133-123,1596,2023-07-18,833.5,98.370002746582,0.46000000834465,0.0299999993294477,15.7799997329712,0.0799999982118607,0.479999989271164,0.879999995231628,0.620000004768372,0.0399999991059303,0.219999998807907,0.550000011920929
ABEL,2023,RILLAND,23 R 133-123,1596,2023-07-24,912.5,99.1100006103516,0.529999971389771,0.0299999993294477,16.5400009155273,0.0799999982118607,0.490000009536743,0.889999985694885,0.620000004768372,0.0399999991059303,0.209999993443489,0.550000011920929
